WS Map_uicombfhp_data
Legal Town,Heat Pump Type,RNC,Sector,Source Program Name,Utility,Year,LEGAL TOWN,Program,Source Program,Project Measure: Measure Total Quantity
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,STRATFORD,CTMID DSHP,CTMID DSHP,1
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,STRATFORD,CTMID DSHP,CTMID DSHP,1
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,STRATFORD,CTMID DSHP,CTMID DSHP,1
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,STRATFORD,CTMID DSHP,CTMID DSHP,1
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,STRATFORD,CTMID DSHP,CTMID DSHP,1
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,STRATFORD,CTMID DSHP,CTMID DSHP,1
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,STRATFORD,CTMID DSHP,CTMID DSHP,1
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,STRATFORD,CTMID DSHP,CTMID DSHP,1
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,STRATFORD,CTMID DSHP,CTMID DSHP,1
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,STRATFORD,CTMID DSHP,CTMID DSHP,1
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,STRATFORD,CTMID DSHP,CTMID DSHP,1
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,STRATFORD,CTMID DSHP,CTMID DSHP,1
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,STRATFORD,CTMID DSHP,CTMID DSHP,1
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,STRATFORD,CTMID DSHP,CTMID DSHP,1
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,STRATFORD,CTMID DSHP,CTMID DSHP,1
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,STRATFORD,CTMID DSHP,CTMID DSHP,1
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,STRATFORD,CTMID DSHP,CTMID DSHP,1
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,STRATFORD,CTMID DSHP,CTMID DSHP,1
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,STRATFORD,CTMID DSHP,CTMID DSHP,1
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,STRATFORD,CTMID DSHP,CTMID DSHP,1
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,STRATFORD,CTMID DSHP,CTMID DSHP,1
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,STRATFORD,CTMID DSHP,CTMID DSHP,1
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,STRATFORD,CTMID DSHP,CTMID DSHP,1
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,STRATFORD,CTMID DSHP,CTMID DSHP,1
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,STRATFORD,CTHVC,CTHVC,1
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,STRATFORD,CTMID DSHP,CTMID DSHP,1
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,STRATFORD,CTMID DSHP,CTMID DSHP,1
Stratford,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,STRATFORD,CTMID DSHP,CTMID DSHP,1
Woodbridge,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2018,WOODBRIDGE,CTMID,CTMID,1
Woodbridge,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2018,WOODBRIDGE,CTWH,CTWH,1
Woodbridge,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2019,WOODBRIDGE,CTMID,CTMID,1
Woodbridge,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2019,WOODBRIDGE,CTMID,CTMID,2
Woodbridge,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2019,WOODBRIDGE,CTWH,CTWH,1
Woodbridge,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2020,WOODBRIDGE,CTMID,CTMID,1
Woodbridge,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2020,WOODBRIDGE,CTWH,CTWH,1
Woodbridge,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2020,WOODBRIDGE,CTWH,CTWH,1
Woodbridge,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2020,WOODBRIDGE,CTWH,CTWH,1
Woodbridge,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2020,WOODBRIDGE,CTWH,CTWH,1
Woodbridge,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2021,WOODBRIDGE,CTHPWHRAAS Pre,CTHPWHRAAS Pre,1
Woodbridge,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2021,WOODBRIDGE,CTHPWHRAAS Pre,CTHPWHRAAS Pre,1
Woodbridge,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2021,WOODBRIDGE,CTHPWHRAAS Pre,CTHPWHRAAS Pre,1
Woodbridge,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2021,WOODBRIDGE,CTHPWHRAAS Pre,CTHPWHRAAS Pre,1
Woodbridge,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2021,WOODBRIDGE,CTHPWHRAAS Pre,CTHPWHRAAS Pre,1
Woodbridge,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID,CTMID,1
Woodbridge,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID,CTMID,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2018,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2018,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2018,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,WOODBRIDGE,CTHVC,CTHVC,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTHVC,CTHVC,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2018,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2018,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2018,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,WOODBRIDGE,CTMID DSHP,CTMID DSHP,2
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTDSHP,CTDSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID DSHP,CTMID DSHP,1
Woodbridge,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTMID DSHP,CTMID DSHP,2
Woodbridge,Ground Source Heat Pump,Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTHVC,CTHVC,1
Woodbridge,Ground Source Heat Pump,Not RNC,RES,HVAC,UI,2021,WOODBRIDGE,CTHVC,CTHVC,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2018,NEW HAVEN,CTWH,CTWH,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2018,NEW HAVEN,CTWH,CTWH,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2018,NEW HAVEN,CTWH,CTWH,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2019,NEW HAVEN,CTHPWHRAAS Pre,CTHPWHRAAS Pre,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2019,NEW HAVEN,CTHPWHRAAS Pre,CTHPWHRAAS Pre,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID,CTMID,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID,CTMID,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID,CTMID,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID,CTMID,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID,CTMID,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID,CTMID,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID,CTMID,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID,CTMID,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID,CTMID,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2019,NEW HAVEN,CTWH,CTWH,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2020,NEW HAVEN,CTHPWHRAAS Pre,CTHPWHRAAS Pre,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2020,NEW HAVEN,CTHPWHRAAS Pre,CTHPWHRAAS Pre,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2020,NEW HAVEN,CTHPWHRAAS Pre,CTHPWHRAAS Pre,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2020,NEW HAVEN,CTHPWHRAAS Pre,CTHPWHRAAS Pre,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2020,NEW HAVEN,CTHPWHRAAS Pre,CTHPWHRAAS Pre,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2020,NEW HAVEN,CTHPWHRAAS Pre,CTHPWHRAAS Pre,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2020,NEW HAVEN,CTHPWHRAAS Pre,CTHPWHRAAS Pre,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2020,NEW HAVEN,CTHPWHRAAS Pre,CTHPWHRAAS Pre,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2020,NEW HAVEN,CTMID,CTMID,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2020,NEW HAVEN,CTMID,CTMID,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2020,NEW HAVEN,CTMID,CTMID,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2020,NEW HAVEN,CTMID,CTMID,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2020,NEW HAVEN,CTMID,CTMID,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2020,NEW HAVEN,CTMID,CTMID,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2020,NEW HAVEN,CTWH,CTWH,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2021,NEW HAVEN,CTHPWHRAAS Pre,CTHPWHRAAS Pre,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2021,NEW HAVEN,CTHPWHRAAS Pre,CTHPWHRAAS Pre,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2021,NEW HAVEN,CTHPWHRAAS Pre,CTHPWHRAAS Pre,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2021,NEW HAVEN,CTHPWHRAAS Pre,CTHPWHRAAS Pre,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2021,NEW HAVEN,CTHPWHRAAS Pre,CTHPWHRAAS Pre,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2021,NEW HAVEN,CTMID,CTMID,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2021,NEW HAVEN,CTMID,CTMID,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2021,NEW HAVEN,CTMID,CTMID,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2021,NEW HAVEN,CTMID,CTMID,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2021,NEW HAVEN,CTMID,CTMID,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2021,NEW HAVEN,CTMID,CTMID,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2021,NEW HAVEN,CTMID,CTMID,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2021,NEW HAVEN,CTMID,CTMID,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HVAC,UI,2021,NEW HAVEN,CTMID,CTMID,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2021,NEW HAVEN,CTWH,CTWH,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2021,NEW HAVEN,CTWH,CTWH,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2021,NEW HAVEN,CTWH,CTWH,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2021,NEW HAVEN,CTWH,CTWH,1
New Haven,Heat Pump Water Heater,Not RNC,RES,HPWH,UI,2021,NEW HAVEN,CTWH,CTWH,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2018,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2018,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2018,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2018,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2018,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2018,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2018,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID DSHP,CTMID DSHP,2
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2019,NEW HAVEN,CTMID DSHP,CTMID DSHP,2
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
New Haven,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,UI,2020,NEW HAVEN,CTMID DSHP,CTMID DSHP,1
